lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847166984783988479339,2020,Connor-Stastny-Laine,WPG,line,5on5,1,661.0,2.0,0.42,0.47,0.5,4.11,0.27,0.31,0.81,0.13,2.73,1.74,0.25,0.25,0.23,5.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,6.0,0.0,0.0,0.27,0.0,0.0,1.0,0.0,0.0,7.45,6.0,5.66,3.0,0.06,0.0,0.0,0.33,0.31,0.29,4.38,0.37,0.28,0.95,0.15,2.4,1.85,0.37,0.4,0.39,3.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,7.0,3.0,1.0,3.0,4.0,2.0,0.0,0.14,0.24,0.0,0.0,1.0,0.0,9.62,6.0,6.37,3.0,0.06,0.0,0.0,0.43,0.46,0.45
84803368481600,2020,Bjornfot-Walker,L.A,pairing,5on5,19,1148.0,134.0,0.31,0.31,0.32,6.19,0.47,0.38,1.47,0.2,3.58,2.9,0.47,0.47,0.47,8.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,9.0,2.0,4.0,0.0,5.0,2.0,3.0,7.0,2.0,0.0,0.26,0.21,0.0,0.0,0.0,0.0,10.56,9.0,8.64,3.0,0.08,0.0,0.0,0.55,0.55,0.54,14.17,1.04,0.89,2.94,0.41,7.73,5.99,1.03,1.09,1.09,16.0,3.0,6.0,25.0,1.0,0.0,0.0,5.0,0.0,7.0,6.0,15.0,18.0,1.0,2.0,3.0,9.0,0.0,0.0,14.0,5.0,0.0,0.5,0.54,0.0,0.0,1.0,0.0,26.05,19.0,19.74,0.0,0.18,0.0,0.0,1.22,1.27,1.27
847400984751498478864,2020,Kaprizov-Bonino-Johansson,MIN,line,5on5,5,816.0,48.0,0.31,0.33,0.3,2.25,0.22,0.17,0.51,0.06,1.21,0.83,0.22,0.2,0.2,3.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,7.0,2.0,1.0,0.0,0.09,0.13,0.0,1.0,0.0,0.0,5.6,3.0,2.87,5.0,0.03,0.0,0.0,0.25,0.23,0.23,5.11,0.47,0.36,1.27,0.16,2.73,2.0,0.46,0.5,0.5,7.0,0.0,5.0,12.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,6.0,6.0,2.0,4.0,6.0,2.0,0.0,2.0,5.0,1.0,1.0,0.17,0.09,0.22,1.0,0.0,0.0,12.74,7.0,7.49,0.0,0.08,0.0,0.0,0.55,0.59,0.58
84746978479371,2020,Borowiecki-Fabbro,NSH,pairing,5on5,15,674.0,120.0,0.44,0.53,0.7,4.94,0.17,0.29,1.24,0.15,3.14,2.02,0.17,0.16,0.16,5.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,7.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,8.39,7.0,6.73,1.0,0.06,0.0,0.0,0.23,0.22,0.22,2.31,0.22,0.18,0.59,0.07,1.2,0.74,0.22,0.21,0.21,3.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,7.99,3.0,2.86,0.0,0.04,0.0,0.0,0.26,0.24,0.24
84793488480336,2020,Clague-Walker,L.A,pairing,5on5,10,955.0,73.0,0.51,0.67,0.68,14.15,0.69,0.98,3.48,0.48,9.08,6.28,0.68,0.67,0.66,15.0,6.0,5.0,26.0,0.0,1.0,0.0,3.0,0.0,8.0,9.0,15.0,21.0,3.0,6.0,10.0,2.0,0.0,1.0,19.0,2.0,0.0,0.46,0.24,0.0,0.0,0.0,0.0,24.3,21.0,19.79,1.0,0.2,0.01,0.01,0.88,0.85,0.83,7.43,0.65,0.46,1.74,0.24,3.98,2.92,0.63,0.7,0.68,6.0,4.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,6.0,10.0,2.0,4.0,2.0,7.0,1.0,1.0,8.0,1.0,1.0,0.27,0.09,0.29,0.0,0.0,0.0,13.79,10.0,10.7,0.0,0.1,0.0,0.29,0.46,0.48,0.47
847399484757948480027,2020,Benn-Seguin-Robertson,DAL,line,5on5,2,641.0,14.0,0.63,0.47,0.5,4.17,0.27,0.25,0.94,0.13,2.53,1.88,0.26,0.3,0.3,6.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,11.0,3.0,0.0,1.0,5.0,1.0,0.0,0.18,0.08,0.0,0.0,0.0,0.0,9.19,6.0,6.82,0.0,0.05,0.0,0.0,0.32,0.36,0.35,4.56,0.16,0.18,1.61,0.38,1.73,1.95,0.15,0.15,0.15,5.0,1.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,1.0,2.0,2.0,6.0,1.0,0.0,5.0,1.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0,8.2,6.0,5.55,0.0,0.04,0.0,0.0,0.19,0.18,0.18
847646884781468478444,2020,Highmore-Miller-Boeser,VAN,line,5on5,10,1892.0,94.0,0.56,0.5,0.52,15.22,1.21,1.0,3.83,0.5,9.03,6.43,1.18,1.25,1.23,20.0,2.0,5.0,27.0,3.0,1.0,0.0,6.0,0.0,8.0,4.0,17.0,19.0,2.0,4.0,13.0,11.0,8.0,7.0,18.0,3.0,1.0,0.6,0.35,0.26,2.0,1.0,0.0,27.96,22.0,22.57,5.0,0.2,0.26,0.26,1.16,1.21,1.19,13.33,0.94,0.9,2.87,0.44,8.7,6.15,0.93,0.92,0.92,11.0,9.0,7.0,27.0,2.0,0.0,0.0,3.0,0.0,6.0,9.0,9.0,18.0,0.0,0.0,16.0,10.0,1.0,7.0,17.0,3.0,0.0,0.62,0.32,0.0,1.0,1.0,0.0,27.21,20.0,20.14,3.0,0.18,0.0,0.0,1.12,1.1,1.1
847126284763818477406,2020,Janmark-Soderberg-Shaw,CHI,line,5on5,5,669.0,82.0,0.48,0.33,0.38,2.19,0.29,0.18,0.4,0.07,1.21,0.86,0.29,0.29,0.29,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,6.0,6.0,1.0,5.0,1.0,2.0,0.0,0.02,0.27,0.0,0.0,0.0,0.0,4.16,3.0,3.1,5.0,0.04,0.0,0.0,0.32,0.33,0.33,3.5,0.31,0.2,0.73,0.11,1.82,1.84,0.31,0.3,0.3,5.0,0.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,5.0,5.0,2.0,1.0,3.0,2.0,0.0,0.04,0.27,0.0,0.0,1.0,0.0,7.56,5.0,4.86,1.0,0.04,0.0,0.0,0.35,0.34,0.34
847404084752098480813,2020,Gagner-Veleno-Panik,DET,line,5on5,2,1104.0,6.0,0.53,0.48,0.47,6.7,0.99,0.49,1.33,0.21,3.52,2.47,0.91,1.02,0.94,7.0,2.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,7.0,9.0,1.0,2.0,12.0,11.0,2.0,1.0,4.0,3.0,2.0,0.11,0.32,0.56,0.0,0.0,0.0,11.05,9.0,9.06,1.0,0.1,0.3,0.3,0.79,0.82,0.81,7.45,0.87,0.49,1.73,0.24,3.75,2.92,0.81,0.84,0.78,10.0,0.0,2.0,12.0,0.0,1.0,0.0,4.0,0.0,3.0,2.0,10.0,10.0,1.0,2.0,6.0,12.0,1.0,5.0,7.0,1.0,2.0,0.26,0.1,0.51,0.0,0.0,0.0,11.97,10.0,9.99,4.0,0.1,0.3,0.3,0.67,0.65,0.64
847579284785698479066,2020,Lomberg-Acciari-Connolly,FLA,line,5on5,4,1394.0,16.0,0.5,0.42,0.46,9.42,0.49,0.51,2.14,0.29,5.26,4.31,0.49,0.48,0.48,12.0,1.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,12.0,13.0,1.0,2.0,7.0,18.0,1.0,0.0,11.0,2.0,0.0,0.28,0.21,0.0,0.0,0.0,0.0,13.52,13.0,12.65,0.0,0.1,0.0,0.0,0.59,0.57,0.57,10.13,0.49,0.61,2.66,0.35,6.09,4.8,0.49,0.5,0.5,12.0,3.0,4.0,19.0,0.0,0.0,0.0,4.0,0.0,2.0,9.0,12.0,15.0,1.0,2.0,13.0,9.0,2.0,1.0,14.0,1.0,0.0,0.3,0.19,0.0,0.0,0.0,0.0,19.43,15.0,15.11,1.0,0.12,0.0,0.0,0.61,0.63,0.63
847747884779318478434,2020,Carrier-Nosek-Kolesar,VGK,line,5on5,6,710.0,46.0,0.34,0.6,0.63,7.19,0.4,0.42,1.75,0.23,4.26,2.94,0.4,0.38,0.38,9.0,1.0,2.0,12.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,9.0,10.0,0.0,0.0,3.0,9.0,0.0,1.0,9.0,1.0,0.0,0.27,0.13,0.0,0.0,0.0,0.0,11.31,10.0,9.39,0.0,0.08,0.02,0.02,0.46,0.44,0.43,4.85,0.77,0.38,1.26,0.15,2.05,1.39,0.75,0.84,0.82,5.0,1.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,8.0,3.0,0.0,0.0,2.0,2.0,2.0,0.05,0.21,0.51,0.0,0.0,1.0,8.71,6.0,6.55,0.0,0.08,0.21,0.21,0.65,0.7,0.7
846613984784148479580,2020,Marleau-Gambrell-Meier,S.J,line,5on5,11,730.0,136.0,0.53,0.52,0.47,5.6,0.38,0.33,1.41,0.16,3.23,2.49,0.38,0.4,0.4,5.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,8.0,0.0,0.0,5.0,3.0,4.0,4.0,6.0,2.0,0.0,0.16,0.23,0.0,0.0,0.0,0.0,11.02,8.0,8.11,3.0,0.07,0.0,0.0,0.45,0.47,0.46,6.32,0.35,0.43,1.6,0.2,3.66,2.77,0.34,0.35,0.35,5.0,4.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,8.0,0.0,0.0,4.0,6.0,1.0,3.0,8.0,1.0,0.0,0.2,0.15,0.0,0.0,1.0,0.0,10.36,9.0,9.3,2.0,0.09,0.0,0.0,0.43,0.44,0.44
847794484799928480821,2020,Vrana-Rasmussen-Zadina,DET,line,5on5,4,827.0,42.0,0.43,0.32,0.33,5.18,0.36,0.29,1.36,0.15,2.73,2.1,0.36,0.36,0.36,4.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,2.0,4.0,6.0,7.0,0.0,2.0,6.0,1.0,0.0,0.23,0.13,0.0,1.0,0.0,0.0,8.11,7.0,7.12,1.0,0.06,0.0,0.0,0.42,0.42,0.42,9.63,0.48,0.58,2.17,0.28,5.97,4.52,0.47,0.48,0.47,12.0,2.0,3.0,17.0,1.0,0.0,0.0,2.0,0.0,5.0,6.0,11.0,13.0,0.0,0.0,2.0,4.0,0.0,2.0,14.0,0.0,0.0,0.48,0.0,0.0,1.0,0.0,0.0,16.68,14.0,13.96,0.0,0.12,0.0,0.0,0.59,0.59,0.59
847795184788568480849,2020,Hayton-Schmaltz-Garland,ARI,line,5on5,3,1497.0,8.0,0.46,0.53,0.54,12.48,1.06,0.94,2.63,0.47,8.04,5.86,1.04,1.05,1.03,13.0,6.0,6.0,25.0,1.0,1.0,0.0,1.0,0.0,8.0,8.0,12.0,18.0,2.0,4.0,11.0,3.0,0.0,3.0,14.0,5.0,0.0,0.44,0.61,0.0,1.0,0.0,0.0,25.23,19.0,19.4,1.0,0.19,0.01,0.01,1.23,1.23,1.21,11.92,1.23,0.92,2.58,0.37,6.39,4.5,1.16,1.28,1.2,13.0,3.0,6.0,22.0,0.0,2.0,0.0,1.0,0.0,7.0,6.0,13.0,16.0,2.0,4.0,9.0,6.0,2.0,1.0,11.0,3.0,2.0,0.37,0.29,0.57,0.0,0.0,0.0,22.72,16.0,16.68,1.0,0.19,0.36,0.36,1.06,1.08,1.0
847075584785088479671,2020,Trenin-Richardson-Olivier,NSH,line,5on5,6,2167.0,21.0,0.3,0.38,0.44,11.1,0.48,0.69,2.76,0.38,6.72,4.97,0.48,0.48,0.48,12.0,4.0,3.0,19.0,1.0,0.0,0.0,4.0,1.0,6.0,4.0,11.0,15.0,7.0,20.0,19.0,24.0,3.0,3.0,15.0,1.0,0.0,0.36,0.12,0.0,0.0,1.0,0.0,19.37,16.0,16.26,2.0,0.14,0.0,0.0,0.62,0.62,0.62,14.32,1.13,1.03,3.33,0.45,8.15,5.91,1.13,1.09,1.09,15.0,5.0,11.0,31.0,0.0,0.0,0.0,4.0,0.0,7.0,9.0,15.0,20.0,3.0,12.0,20.0,16.0,1.0,5.0,14.0,6.0,0.0,0.38,0.75,0.0,0.0,0.0,0.0,30.64,20.0,19.92,4.0,0.21,0.0,0.0,1.35,1.3,1.3
847166984779408479400,2020,Ehlers-Dubois-Stastny,WPG,line,5on5,9,3371.0,47.0,0.6,0.62,0.56,25.47,2.33,1.67,5.94,0.83,13.82,10.41,2.3,2.4,2.37,30.0,5.0,17.0,52.0,3.0,2.0,0.0,7.0,1.0,7.0,15.0,27.0,32.0,4.0,11.0,23.0,23.0,3.0,6.0,25.0,8.0,2.0,0.78,1.03,0.52,1.0,2.0,0.0,52.32,35.0,35.48,5.0,0.35,0.52,0.52,2.15,2.19,2.18,20.43,1.56,1.25,4.41,0.6,11.14,9.03,1.56,1.56,1.56,20.0,8.0,4.0,32.0,1.0,0.0,0.0,3.0,0.0,8.0,16.0,19.0,27.0,6.0,15.0,22.0,23.0,2.0,12.0,20.0,7.0,1.0,0.49,0.78,0.29,0.0,1.0,0.0,32.55,28.0,28.51,11.0,0.26,0.0,0.0,1.82,1.82,1.82
84764628477938,2020,Fleury-Hamilton,CAR,pairing,5on5,26,1279.0,211.0,0.41,0.46,0.43,12.84,0.91,0.84,3.11,0.46,7.08,5.6,0.91,0.93,0.93,9.0,9.0,6.0,24.0,0.0,1.0,0.0,3.0,0.0,6.0,8.0,9.0,18.0,2.0,4.0,5.0,6.0,3.0,4.0,13.0,5.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,24.94,18.0,18.38,2.0,0.17,0.09,0.09,0.99,1.03,1.03,17.69,1.29,0.98,4.17,0.54,9.15,7.87,1.26,1.3,1.27,19.0,5.0,4.0,28.0,1.0,1.0,0.0,5.0,0.0,10.0,7.0,18.0,23.0,4.0,8.0,3.0,6.0,2.0,8.0,21.0,2.0,1.0,0.7,0.23,0.36,1.0,0.0,0.0,27.42,24.0,23.57,3.0,0.2,0.36,0.36,1.13,1.13,1.11
84716868475750,2020,Staal-Merrill,DET,pairing,5on5,35,12171.0,186.0,0.45,0.44,0.46,79.1,6.35,5.02,18.83,2.54,42.23,33.04,6.1,6.42,6.17,87.0,21.0,35.0,143.0,9.0,9.0,1.0,19.0,2.0,26.0,43.0,78.0,99.0,8.0,16.0,109.0,64.0,16.0,35.0,81.0,21.0,6.0,2.01,2.86,1.48,2.0,7.0,0.0,144.41,108.0,109.26,22.0,1.04,1.75,1.75,5.64,5.68,5.64,93.56,7.62,5.89,22.16,2.95,50.54,38.84,7.17,7.71,7.27,94.0,34.0,54.0,182.0,5.0,4.0,0.0,28.0,4.0,42.0,45.0,89.0,123.0,6.0,12.0,96.0,73.0,9.0,24.0,98.0,24.0,6.0,2.86,2.91,1.85,3.0,2.0,0.0,183.36,128.0,128.58,12.0,1.23,1.15,1.15,7.69,7.78,7.7
84779868480839,2020,Dahlin-Montour,BUF,pairing,5on5,28,7545.0,152.0,0.49,0.46,0.48,60.78,5.78,4.02,13.91,2.0,34.27,26.02,5.7,5.84,5.76,68.0,18.0,18.0,104.0,2.0,4.0,1.0,11.0,2.0,27.0,40.0,66.0,84.0,8.0,16.0,45.0,25.0,12.0,15.0,61.0,19.0,6.0,1.56,2.31,1.91,1.0,0.0,1.0,105.37,86.0,86.56,6.0,0.84,1.06,1.06,5.56,5.58,5.52,67.93,5.9,4.49,16.02,2.25,38.2,28.14,5.71,6.08,5.89,69.0,26.0,25.0,120.0,5.0,6.0,2.0,13.0,2.0,35.0,34.0,64.0,90.0,9.0,18.0,54.0,38.0,12.0,17.0,70.0,18.0,7.0,1.91,2.17,1.82,1.0,1.0,3.0,123.3,95.0,97.32,8.0,0.92,1.17,1.17,5.65,5.83,5.7
84768568477369,2020,Soucy-Dumba,MIN,pairing,5on5,18,600.0,119.0,0.41,0.5,0.52,7.54,0.44,0.44,1.73,0.24,4.58,3.57,0.43,0.45,0.43,7.0,4.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,7.0,11.0,1.0,2.0,1.0,4.0,2.0,2.0,10.0,1.0,0.0,0.36,0.09,0.0,0.0,0.0,0.0,14.59,11.0,11.46,1.0,0.09,0.0,0.0,0.53,0.54,0.52,7.51,0.63,0.54,2.08,0.26,3.86,2.64,0.62,0.6,0.6,7.0,3.0,4.0,14.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,7.0,10.0,1.0,2.0,1.0,7.0,1.0,0.0,6.0,4.0,0.0,0.16,0.47,0.0,0.0,0.0,0.0,13.68,10.0,9.61,0.0,0.11,0.18,0.18,0.55,0.54,0.54
84741458476892,2020,Parayko-Bortuzzo,STL,pairing,5on5,10,705.0,73.0,0.86,0.57,0.7,5.06,0.4,0.29,1.4,0.2,2.6,2.09,0.4,0.41,0.4,6.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,7.0,1.0,5.0,1.0,5.0,0.0,1.0,6.0,1.0,0.0,0.25,0.16,0.0,0.0,0.0,0.0,8.04,7.0,7.09,1.0,0.06,0.0,0.16,0.31,0.31,0.31,2.19,0.06,0.11,0.58,0.07,1.27,0.91,0.06,0.06,0.06,3.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,9.0,5.0,3.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,5.75,3.0,2.88,2.0,0.02,0.0,0.0,0.08,0.08,0.08
848006484802088480801,2020,Tkachuk-Norris-Batherson,OTT,line,5on5,45,14895.0,263.0,0.54,0.47,0.48,121.84,12.35,8.68,29.05,4.01,65.8,47.1,12.07,12.52,12.24,125.0,42.0,47.0,214.0,9.0,13.0,0.0,31.0,4.0,48.0,62.0,116.0,158.0,24.0,63.0,137.0,177.0,19.0,50.0,111.0,44.0,12.0,3.57,5.53,3.25,3.0,5.0,1.0,215.82,167.0,168.69,38.0,1.82,2.87,2.87,11.3,11.44,11.29,125.27,10.35,8.79,30.35,4.11,73.23,52.17,10.0,10.37,10.03,129.0,50.0,63.0,242.0,9.0,10.0,2.0,32.0,5.0,60.0,63.0,120.0,170.0,27.0,69.0,128.0,132.0,10.0,52.0,140.0,31.0,8.0,4.18,4.08,2.09,4.0,4.0,1.0,243.24,179.0,179.24,34.0,1.81,2.15,2.15,10.01,10.01,9.88
847852884795878480848,2020,Gardner-Kero-Dellandrea,DAL,line,5on5,5,1278.0,52.0,0.58,0.54,0.56,10.56,0.62,0.68,2.59,0.38,6.45,4.3,0.59,0.64,0.62,8.0,7.0,4.0,19.0,0.0,2.0,0.0,1.0,1.0,5.0,6.0,8.0,15.0,1.0,2.0,5.0,16.0,2.0,3.0,13.0,2.0,0.0,0.36,0.26,0.0,0.0,0.0,0.0,19.63,15.0,15.39,1.0,0.14,0.22,0.22,0.54,0.56,0.54,8.62,0.45,0.47,2.03,0.24,4.99,3.83,0.45,0.43,0.43,9.0,3.0,4.0,16.0,1.0,0.0,0.0,4.0,0.0,1.0,6.0,8.0,11.0,0.0,0.0,6.0,8.0,2.0,1.0,11.0,0.0,1.0,0.22,0.0,0.23,0.0,0.0,1.0,15.46,12.0,11.56,1.0,0.09,0.0,0.0,0.54,0.52,0.52
84751718480950,2020,Ekman-Larsson-Lyubushkin,ARI,pairing,5on5,33,25498.0,73.0,0.42,0.47,0.47,180.55,11.1,11.51,45.65,6.1,105.73,77.92,10.87,11.08,10.85,172.0,86.0,81.0,339.0,9.0,12.0,2.0,44.0,5.0,81.0,107.0,163.0,249.0,25.0,56.0,197.0,271.0,44.0,48.0,217.0,34.0,7.0,5.39,4.0,1.7,3.0,4.0,2.0,335.63,258.0,256.83,23.0,2.34,1.37,1.5,11.94,11.9,11.75,207.28,15.45,13.56,50.39,6.88,116.41,87.31,15.02,15.7,15.26,215.0,75.0,85.0,375.0,21.0,13.0,2.0,50.0,3.0,89.0,114.0,194.0,269.0,34.0,77.0,204.0,191.0,36.0,49.0,237.0,43.0,10.0,7.1,5.61,2.75,8.0,10.0,3.0,386.56,290.0,295.88,21.0,2.8,2.08,2.08,16.16,16.42,16.18
847528784780428480009,2020,Tolvanen-Haula-Arvidsson,NSH,line,5on5,4,751.0,40.0,0.72,0.57,0.64,5.05,0.35,0.34,1.16,0.15,2.95,2.05,0.35,0.36,0.36,5.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,6.0,0.0,0.0,8.0,7.0,0.0,1.0,5.0,2.0,0.0,0.06,0.29,0.0,0.0,1.0,0.0,7.83,7.0,6.91,0.0,0.07,0.0,0.0,0.42,0.44,0.43,2.81,0.14,0.17,0.64,0.09,1.66,1.31,0.14,0.14,0.14,4.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,2.0,6.0,5.0,4.0,1.0,4.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,6.25,4.0,4.04,1.0,0.03,0.0,0.0,0.17,0.17,0.17
84717098478868,2020,Vlasic-Jaros,S.J,pairing,5on5,3,1653.0,9.0,0.36,0.34,0.34,7.42,0.52,0.49,1.89,0.26,4.49,3.35,0.52,0.51,0.51,6.0,5.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,3.0,6.0,10.0,7.0,7.0,3.0,10.0,0.0,1.0,0.24,0.0,0.28,1.0,0.0,0.0,16.01,11.0,10.95,3.0,0.1,0.0,0.0,0.62,0.61,0.61,14.83,0.94,0.96,3.77,0.48,8.55,6.3,0.94,0.92,0.92,13.0,8.0,10.0,31.0,0.0,0.0,0.0,6.0,0.0,6.0,9.0,13.0,21.0,1.0,2.0,13.0,8.0,2.0,0.0,16.0,5.0,0.0,0.46,0.48,0.0,0.0,0.0,0.0,30.65,21.0,20.84,0.0,0.19,0.0,0.0,1.13,1.11,1.11
847638984769348480039,2020,Mcginn-Trocheck-Necas,CAR,line,5on5,6,1364.0,46.0,0.47,0.42,0.37,8.9,0.85,0.63,2.1,0.33,5.29,3.8,0.84,0.88,0.87,8.0,5.0,5.0,18.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,8.0,13.0,2.0,4.0,9.0,7.0,2.0,5.0,9.0,3.0,1.0,0.29,0.31,0.25,0.0,0.0,0.0,19.39,13.0,13.57,3.0,0.13,0.25,0.25,0.73,0.78,0.78,15.22,0.95,0.94,3.74,0.52,9.23,6.63,0.94,0.88,0.87,18.0,4.0,3.0,25.0,1.0,0.0,0.0,6.0,0.0,5.0,10.0,17.0,21.0,1.0,2.0,14.0,9.0,1.0,3.0,20.0,2.0,0.0,0.72,0.23,0.0,0.0,1.0,0.0,22.64,22.0,20.23,3.0,0.19,0.0,0.0,1.14,1.05,1.04
847643284802058480762,2020,Robinson-Jenner-Bemstrom,CBJ,line,5on5,3,717.0,26.0,0.87,0.58,0.79,8.25,0.66,0.51,1.8,0.26,4.37,3.41,0.6,0.63,0.57,7.0,4.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,7.0,11.0,0.0,0.0,6.0,7.0,0.0,1.0,9.0,0.0,2.0,0.18,0.0,0.48,0.0,0.0,0.0,13.91,11.0,10.71,1.0,0.11,0.26,0.26,0.51,0.49,0.48,2.02,0.1,0.12,0.51,0.06,1.31,0.91,0.1,0.1,0.1,3.0,0.0,7.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,5.0,2.0,1.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.53,3.0,3.16,1.0,0.02,0.0,0.0,0.12,0.12,0.12
