team: T.B, season: 2020, name: T.B, team.1: T.B, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.55, corsiPercentage: 0.47, fenwickPercentage: 0.47, iceTime: 9070, xOnGoalFor: 85.61, xGoalsFor: 23.45, xReboundsFor: 6.24, xFreezeFor: 13.14, xPlayStoppedFor: 2.71, xPlayContinuedInZoneFor: 43.65, xPlayContinuedOutsideZoneFor: 29.86, flurryAdjustedxGoalsFor: 23.13, scoreVenueAdjustedxGoalsFor: 23.45, flurryScoreVenueAdjustedxGoalsFor: 23.13, shotsOnGoalFor: 89, missedShotsFor: 31, blockedShotAttemptsFor: 32, shotAttemptsFor: 152, goalsFor: 27, reboundsFor: 2, reboundGoalsFor: 1, freezeFor: 14, playStoppedFor: 4, playContinuedInZoneFor: 31, playContinuedOutsideZoneFor: 42, savedShotsOnGoalFor: 62, savedUnblockedShotAttemptsFor: 93, penaltiesFor: 3, penalityMinutesFor: 6, faceOffsWonFor: 84, hitsFor: 28, takeawaysFor: 8, giveawaysFor: 14, lowDangerShotsFor: 60, mediumDangerShotsFor: 24, highDangerShotsFor: 36, lowDangerxGoalsFor: 2.26, mediumDangerxGoalsFor: 2.88, highDangerxGoalsFor: 18.31, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 4, highDangerGoalsFor: 20, scoreAdjustedShotsAttemptsFor: 152.0, unblockedShotAttemptsFor: 120, scoreAdjustedUnblockedShotAttemptsFor: 120.0, dZoneGiveawaysFor: 5, xGoalsFromxReboundsOfShotsFor: 1.79, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 24.73, scoreAdjustedTotalShotCreditFor: 24.73, scoreFlurryAdjustedTotalShotCreditFor: 24.45, xOnGoalAgainst: 98.45, xGoalsAgainst: 19.15, xReboundsAgainst: 7.61, xFreezeAgainst: 17.07, xPlayStoppedAgainst: 3.29, xPlayContinuedInZoneAgainst: 51.46, xPlayContinuedOutsideZoneAgainst: 34.48, flurryAdjustedxGoalsAgainst: 18.59, scoreVenueAdjustedxGoalsAgainst: 19.15, flurryScoreVenueAdjustedxGoalsAgainst: 18.59, shotsOnGoalAgainst: 91, missedShotsAgainst: 43, blockedShotAttemptsAgainst: 36, shotAttemptsAgainst: 170, goalsAgainst: 16, reboundsAgainst: 7, reboundGoalsAgainst: 0, freezeAgainst: 15, playStoppedAgainst: 6, playContinuedInZoneAgainst: 38, playContinuedOutsideZoneAgainst: 52, savedShotsOnGoalAgainst: 75, savedUnblockedShotAttemptsAgainst: 118, penaltiesAgainst: 4, penalityMinutesAgainst: 8, faceOffsWonAgainst: 87, hitsAgainst: 18, takeawaysAgainst: 13, giveawaysAgainst: 13, lowDangerShotsAgainst: 68, mediumDangerShotsAgainst: 45, highDangerShotsAgainst: 21, lowDangerxGoalsAgainst: 2.9, mediumDangerxGoalsAgainst: 5.87, highDangerxGoalsAgainst: 10.38, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 6, highDangerGoalsAgainst: 10, scoreAdjustedShotsAttemptsAgainst: 170.0, unblockedShotAttemptsAgainst: 134, scoreAdjustedUnblockedShotAttemptsAgainst: 134.0, dZoneGiveawaysAgainst: 4, xGoalsFromxReboundsOfShotsAgainst: 2.18, xGoalsFromActualReboundsOfShotsAgainst: 1.3, reboundxGoalsAgainst: 1.3, totalShotCreditAgainst: 19.96, scoreAdjustedTotalShotCreditAgainst: 19.96, scoreFlurryAdjustedTotalShotCreditAgainst: 19.47
team: MIN, season: 2020, name: MIN, team.1: MIN, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.57, corsiPercentage: 0.5, fenwickPercentage: 0.51, iceTime: 6487, xOnGoalFor: 96.75, xGoalsFor: 22.06, xReboundsFor: 6.63, xFreezeFor: 16.75, xPlayStoppedFor: 3.02, xPlayContinuedInZoneFor: 53.51, xPlayContinuedOutsideZoneFor: 32.02, flurryAdjustedxGoalsFor: 20.91, scoreVenueAdjustedxGoalsFor: 22.06, flurryScoreVenueAdjustedxGoalsFor: 20.91, shotsOnGoalFor: 100, missedShotsFor: 34, blockedShotAttemptsFor: 38, shotAttemptsFor: 172, goalsFor: 26, reboundsFor: 4, reboundGoalsFor: 1, freezeFor: 16, playStoppedFor: 1, playContinuedInZoneFor: 48, playContinuedOutsideZoneFor: 39, savedShotsOnGoalFor: 74, savedUnblockedShotAttemptsFor: 108, penaltiesFor: 1, penalityMinutesFor: 2, faceOffsWonFor: 57, hitsFor: 20, takeawaysFor: 13, giveawaysFor: 9, lowDangerShotsFor: 71, mediumDangerShotsFor: 38, highDangerShotsFor: 25, lowDangerxGoalsFor: 2.87, mediumDangerxGoalsFor: 4.6, highDangerxGoalsFor: 14.59, lowDangerGoalsFor: 7, mediumDangerGoalsFor: 5, highDangerGoalsFor: 14, scoreAdjustedShotsAttemptsFor: 172.0, unblockedShotAttemptsFor: 134, scoreAdjustedUnblockedShotAttemptsFor: 134.0, dZoneGiveawaysFor: 3, xGoalsFromxReboundsOfShotsFor: 1.85, xGoalsFromActualReboundsOfShotsFor: 1.87, reboundxGoalsFor: 1.87, totalShotCreditFor: 22.04, scoreAdjustedTotalShotCreditFor: 22.04, scoreFlurryAdjustedTotalShotCreditFor: 20.91, xOnGoalAgainst: 93.49, xGoalsAgainst: 16.85, xReboundsAgainst: 6.74, xFreezeAgainst: 16.61, xPlayStoppedAgainst: 3.07, xPlayContinuedInZoneAgainst: 53.69, xPlayContinuedOutsideZoneAgainst: 34.05, flurryAdjustedxGoalsAgainst: 16.29, scoreVenueAdjustedxGoalsAgainst: 16.85, flurryScoreVenueAdjustedxGoalsAgainst: 16.29, shotsOnGoalAgainst: 92, missedShotsAgainst: 39, blockedShotAttemptsAgainst: 44, shotAttemptsAgainst: 175, goalsAgainst: 17, reboundsAgainst: 6, reboundGoalsAgainst: 2, freezeAgainst: 18, playStoppedAgainst: 3, playContinuedInZoneAgainst: 50, playContinuedOutsideZoneAgainst: 37, savedShotsOnGoalAgainst: 75, savedUnblockedShotAttemptsAgainst: 114, penaltiesAgainst: 6, penalityMinutesAgainst: 12, faceOffsWonAgainst: 91, hitsAgainst: 20, takeawaysAgainst: 6, giveawaysAgainst: 11, lowDangerShotsAgainst: 85, mediumDangerShotsAgainst: 27, highDangerShotsAgainst: 19, lowDangerxGoalsAgainst: 3.23, mediumDangerxGoalsAgainst: 3.39, highDangerxGoalsAgainst: 10.23, lowDangerGoalsAgainst: 6, mediumDangerGoalsAgainst: 4, highDangerGoalsAgainst: 7, scoreAdjustedShotsAttemptsAgainst: 175.0, unblockedShotAttemptsAgainst: 131, scoreAdjustedUnblockedShotAttemptsAgainst: 131.0, dZoneGiveawaysAgainst: 5, xGoalsFromxReboundsOfShotsAgainst: 1.91, xGoalsFromActualReboundsOfShotsAgainst: 2.7, reboundxGoalsAgainst: 2.7, totalShotCreditAgainst: 16.07, scoreAdjustedTotalShotCreditAgainst: 16.07, scoreFlurryAdjustedTotalShotCreditAgainst: 15.67

team: MIN, season: 2020, name: MIN, team.1: MIN, position: Team Level, situation: all, games_played: 56, xGoalsPercentage: 0.52, corsiPercentage: 0.47, fenwickPercentage: 0.48, iceTime: 204107, xOnGoalFor: 1596.16, xGoalsFor: 154.6, xReboundsFor: 112.56, xFreezeFor: 358.72, xPlayStoppedFor: 50.27, xPlayContinuedInZoneFor: 885.7, xPlayContinuedOutsideZoneFor: 638.14, flurryAdjustedxGoalsFor: 148.01, scoreVenueAdjustedxGoalsFor: 155.63, flurryScoreVenueAdjustedxGoalsFor: 148.98, shotsOnGoalFor: 1587, missedShotsFor: 613, blockedShotAttemptsFor: 636, shotAttemptsFor: 2836, goalsFor: 180, reboundsFor: 145, reboundGoalsFor: 29, freezeFor: 376, playStoppedFor: 46, playContinuedInZoneFor: 619, playContinuedOutsideZoneFor: 834, savedShotsOnGoalFor: 1407, savedUnblockedShotAttemptsFor: 2020, penaltiesFor: 194, penalityMinutesFor: 440, faceOffsWonFor: 1518, hitsFor: 969, takeawaysFor: 328, giveawaysFor: 398, lowDangerShotsFor: 1617, mediumDangerShotsFor: 420, highDangerShotsFor: 163, lowDangerxGoalsFor: 46.32, mediumDangerxGoalsFor: 50.88, highDangerxGoalsFor: 57.4, lowDangerGoalsFor: 59, mediumDangerGoalsFor: 66, highDangerGoalsFor: 55, scoreAdjustedShotsAttemptsFor: 2868.08, unblockedShotAttemptsFor: 2200, scoreAdjustedUnblockedShotAttemptsFor: 2220.84, dZoneGiveawaysFor: 190, xGoalsFromxReboundsOfShotsFor: 24.88, xGoalsFromActualReboundsOfShotsFor: 33.47, reboundxGoalsFor: 33.47, totalShotCreditFor: 146.01, scoreAdjustedTotalShotCreditFor: 146.86, scoreFlurryAdjustedTotalShotCreditFor: 143.51, xOnGoalAgainst: 1706.35, xGoalsAgainst: 144.41, xReboundsAgainst: 114.47, xFreezeAgainst: 398.38, xPlayStoppedAgainst: 54.85, xPlayContinuedInZoneAgainst: 971.06, xPlayContinuedOutsideZoneAgainst: 701.85, flurryAdjustedxGoalsAgainst: 140.23, scoreVenueAdjustedxGoalsAgainst: 143.92, flurryScoreVenueAdjustedxGoalsAgainst: 139.8, shotsOnGoalAgainst: 1705, missedShotsAgainst: 680, blockedShotAttemptsAgainst: 825, shotAttemptsAgainst: 3210, goalsAgainst: 159, reboundsAgainst: 121, reboundGoalsAgainst: 22, freezeAgainst: 446, playStoppedAgainst: 55, playContinuedInZoneAgainst: 717, playContinuedOutsideZoneAgainst: 887, savedShotsOnGoalAgainst: 1546, savedUnblockedShotAttemptsAgainst: 2226, penaltiesAgainst: 194, penalityMinutesAgainst: 442, faceOffsWonAgainst: 1744, hitsAgainst: 994, takeawaysAgainst: 323, giveawaysAgainst: 400, lowDangerShotsAgainst: 1886, mediumDangerShotsAgainst: 372, highDangerShotsAgainst: 127, lowDangerxGoalsAgainst: 53.2, mediumDangerxGoalsAgainst: 45.04, highDangerxGoalsAgainst: 46.17, lowDangerGoalsAgainst: 65, mediumDangerGoalsAgainst: 54, highDangerGoalsAgainst: 40, scoreAdjustedShotsAttemptsAgainst: 3195.2, unblockedShotAttemptsAgainst: 2385, scoreAdjustedUnblockedShotAttemptsAgainst: 2375.22, dZoneGiveawaysAgainst: 199, xGoalsFromxReboundsOfShotsAgainst: 25.01, xGoalsFromActualReboundsOfShotsAgainst: 24.67, reboundxGoalsAgainst: 24.92, totalShotCreditAgainst: 144.49, scoreAdjustedTotalShotCreditAgainst: 144.18, scoreFlurryAdjustedTotalShotCreditAgainst: 141.87

team: MIN, season: 2020, name: MIN, team.1: MIN, position: Team Level, situation: 5on5, games_played: 56, xGoalsPercentage: 0.52, corsiPercentage: 0.46, fenwickPercentage: 0.47, iceTime: 164552, xOnGoalFor: 1227.56, xGoalsFor: 106.63, xReboundsFor: 83.04, xFreezeFor: 285.23, xPlayStoppedFor: 38.42, xPlayContinuedInZoneFor: 669.93, xPlayContinuedOutsideZoneFor: 504.75, flurryAdjustedxGoalsFor: 102.47, scoreVenueAdjustedxGoalsFor: 107.66, flurryScoreVenueAdjustedxGoalsFor: 103.43, shotsOnGoalFor: 1216, missedShotsFor: 472, blockedShotAttemptsFor: 497, shotAttemptsFor: 2185, goalsFor: 126, reboundsFor: 115, reboundGoalsFor: 24, freezeFor: 300, playStoppedFor: 35, playContinuedInZoneFor: 465, playContinuedOutsideZoneFor: 647, savedShotsOnGoalFor: 1090, savedUnblockedShotAttemptsFor: 1562, penaltiesFor: 174, penalityMinutesFor: 394, faceOffsWonFor: 1188, hitsFor: 908, takeawaysFor: 275, giveawaysFor: 342, lowDangerShotsFor: 1251, mediumDangerShotsFor: 328, highDangerShotsFor: 109, lowDangerxGoalsFor: 36.43, mediumDangerxGoalsFor: 39.67, highDangerxGoalsFor: 30.54, lowDangerGoalsFor: 45, mediumDangerGoalsFor: 52, highDangerGoalsFor: 29, scoreAdjustedShotsAttemptsFor: 2217.08, unblockedShotAttemptsFor: 1688, scoreAdjustedUnblockedShotAttemptsFor: 1708.84, dZoneGiveawaysFor: 172, xGoalsFromxReboundsOfShotsFor: 17.22, xGoalsFromActualReboundsOfShotsFor: 25.64, reboundxGoalsFor: 25.94, totalShotCreditFor: 97.91, scoreAdjustedTotalShotCreditFor: 98.77, scoreFlurryAdjustedTotalShotCreditFor: 97.29, xOnGoalAgainst: 1349.93, xGoalsAgainst: 97.69, xReboundsAgainst: 86.65, xFreezeAgainst: 328.56, xPlayStoppedAgainst: 43.42, xPlayContinuedInZoneAgainst: 765.23, xPlayContinuedOutsideZoneAgainst: 563.46, flurryAdjustedxGoalsAgainst: 95.05, scoreVenueAdjustedxGoalsAgainst: 97.21, flurryScoreVenueAdjustedxGoalsAgainst: 94.62, shotsOnGoalAgainst: 1331, missedShotsAgainst: 554, blockedShotAttemptsAgainst: 657, shotAttemptsAgainst: 2542, goalsAgainst: 108, reboundsAgainst: 93, reboundGoalsAgainst: 15, freezeAgainst: 369, playStoppedAgainst: 47, playContinuedInZoneAgainst: 550, playContinuedOutsideZoneAgainst: 718, savedShotsOnGoalAgainst: 1223, savedUnblockedShotAttemptsAgainst: 1777, penaltiesAgainst: 174, penalityMinutesAgainst: 391, faceOffsWonAgainst: 1338, hitsAgainst: 931, takeawaysAgainst: 287, giveawaysAgainst: 330, lowDangerShotsAgainst: 1521, mediumDangerShotsAgainst: 289, highDangerShotsAgainst: 75, lowDangerxGoalsAgainst: 42.54, mediumDangerxGoalsAgainst: 34.7, highDangerxGoalsAgainst: 20.45, lowDangerGoalsAgainst: 47, mediumDangerGoalsAgainst: 45, highDangerGoalsAgainst: 16, scoreAdjustedShotsAttemptsAgainst: 2527.2, unblockedShotAttemptsAgainst: 1885, scoreAdjustedUnblockedShotAttemptsAgainst: 1875.22, dZoneGiveawaysAgainst: 175, xGoalsFromxReboundsOfShotsAgainst: 17.76, xGoalsFromActualReboundsOfShotsAgainst: 17.3, reboundxGoalsAgainst: 17.73, totalShotCreditAgainst: 97.72, scoreAdjustedTotalShotCreditAgainst: 97.4, scoreFlurryAdjustedTotalShotCreditAgainst: 96.19

team: MIN, season: 2020, name: MIN, team.1: MIN, position: Team Level, situation: 4on5, games_played: 56, xGoalsPercentage: 0.12, corsiPercentage: 0.11, fenwickPercentage: 0.13, iceTime: 16092, xOnGoalFor: 35.14, xGoalsFor: 3.41, xReboundsFor: 2.04, xFreezeFor: 5.76, xPlayStoppedFor: 1.27, xPlayContinuedInZoneFor: 11.98, xPlayContinuedOutsideZoneFor: 23.54, flurryAdjustedxGoalsFor: 3.25, scoreVenueAdjustedxGoalsFor: 3.41, flurryScoreVenueAdjustedxGoalsFor: 3.25, shotsOnGoalFor: 40, missedShotsFor: 8, blockedShotAttemptsFor: 3, shotAttemptsFor: 51, goalsFor: 2, reboundsFor: 2, reboundGoalsFor: 1, freezeFor: 6, playStoppedFor: 0, playContinuedInZoneFor: 4, playContinuedOutsideZoneFor: 34, savedShotsOnGoalFor: 38, savedUnblockedShotAttemptsFor: 46, penaltiesFor: 8, penalityMinutesFor: 19, faceOffsWonFor: 123, hitsFor: 24, takeawaysFor: 33, giveawaysFor: 12, lowDangerShotsFor: 34, mediumDangerShotsFor: 10, highDangerShotsFor: 4, lowDangerxGoalsFor: 1.04, mediumDangerxGoalsFor: 1.26, highDangerxGoalsFor: 1.12, lowDangerGoalsFor: 0, mediumDangerGoalsFor: 1, highDangerGoalsFor: 1, scoreAdjustedShotsAttemptsFor: 51.0, unblockedShotAttemptsFor: 48, scoreAdjustedUnblockedShotAttemptsFor: 48.0, dZoneGiveawaysFor: 11, xGoalsFromxReboundsOfShotsFor: 0.46, xGoalsFromActualReboundsOfShotsFor: 0.5, reboundxGoalsFor: 0.5, totalShotCreditFor: 3.37, scoreAdjustedTotalShotCreditFor: 3.37, scoreFlurryAdjustedTotalShotCreditFor: 3.27, xOnGoalAgainst: 218.17, xGoalsAgainst: 26.09, xReboundsAgainst: 18.95, xFreezeAgainst: 46.97, xPlayStoppedAgainst: 7.08, xPlayContinuedInZoneAgainst: 137.87, xPlayContinuedOutsideZoneAgainst: 72.03, flurryAdjustedxGoalsAgainst: 25.18, scoreVenueAdjustedxGoalsAgainst: 26.09, flurryScoreVenueAdjustedxGoalsAgainst: 25.18, shotsOnGoalAgainst: 236, missedShotsAgainst: 73, blockedShotAttemptsAgainst: 113, shotAttemptsAgainst: 422, goalsAgainst: 31, reboundsAgainst: 21, reboundGoalsAgainst: 5, freezeAgainst: 54, playStoppedAgainst: 5, playContinuedInZoneAgainst: 108, playContinuedOutsideZoneAgainst: 90, savedShotsOnGoalAgainst: 205, savedUnblockedShotAttemptsAgainst: 278, penaltiesAgainst: 10, penalityMinutesAgainst: 31, faceOffsWonAgainst: 161, hitsAgainst: 7, takeawaysAgainst: 4, giveawaysAgainst: 39, lowDangerShotsAgainst: 236, mediumDangerShotsAgainst: 43, highDangerShotsAgainst: 30, lowDangerxGoalsAgainst: 6.26, mediumDangerxGoalsAgainst: 5.21, highDangerxGoalsAgainst: 14.62, lowDangerGoalsAgainst: 11, mediumDangerGoalsAgainst: 4, highDangerGoalsAgainst: 16, scoreAdjustedShotsAttemptsAgainst: 422.0, unblockedShotAttemptsAgainst: 309, scoreAdjustedUnblockedShotAttemptsAgainst: 309.0, dZoneGiveawaysAgainst: 2, xGoalsFromxReboundsOfShotsAgainst: 4.84, xGoalsFromActualReboundsOfShotsAgainst: 4.41, reboundxGoalsAgainst: 4.22, totalShotCreditAgainst: 26.71, scoreAdjustedTotalShotCreditAgainst: 26.71, scoreFlurryAdjustedTotalShotCreditAgainst: 26.04

team: MIN, season: 2020, name: MIN, team.1: MIN, position: Team Level, situation: 5on4, games_played: 56, xGoalsPercentage: 0.86, corsiPercentage: 0.86, fenwickPercentage: 0.85, iceTime: 16976, xOnGoalFor: 236.71, xGoalsFor: 22.5, xReboundsFor: 20.86, xFreezeFor: 50.98, xPlayStoppedFor: 7.55, xPlayContinuedInZoneFor: 150.28, xPlayContinuedOutsideZoneFor: 77.83, flurryAdjustedxGoalsFor: 21.39, scoreVenueAdjustedxGoalsFor: 22.5, flurryScoreVenueAdjustedxGoalsFor: 21.39, shotsOnGoalFor: 231, missedShotsFor: 99, blockedShotAttemptsFor: 98, shotAttemptsFor: 428, goalsFor: 26, reboundsFor: 24, reboundGoalsFor: 3, freezeFor: 54, playStoppedFor: 10, playContinuedInZoneFor: 102, playContinuedOutsideZoneFor: 114, savedShotsOnGoalFor: 205, savedUnblockedShotAttemptsFor: 304, penaltiesFor: 11, penalityMinutesFor: 25, faceOffsWonFor: 150, hitsFor: 17, takeawaysFor: 7, giveawaysFor: 35, lowDangerShotsFor: 261, mediumDangerShotsFor: 44, highDangerShotsFor: 25, lowDangerxGoalsFor: 5.99, mediumDangerxGoalsFor: 5.35, highDangerxGoalsFor: 11.15, lowDangerGoalsFor: 7, mediumDangerGoalsFor: 8, highDangerGoalsFor: 11, scoreAdjustedShotsAttemptsFor: 428.0, unblockedShotAttemptsFor: 330, scoreAdjustedUnblockedShotAttemptsFor: 330.0, dZoneGiveawaysFor: 4, xGoalsFromxReboundsOfShotsFor: 5.34, xGoalsFromActualReboundsOfShotsFor: 5.45, reboundxGoalsFor: 5.15, totalShotCreditFor: 22.7, scoreAdjustedTotalShotCreditFor: 22.7, scoreFlurryAdjustedTotalShotCreditFor: 22.04, xOnGoalAgainst: 44.76, xGoalsAgainst: 3.77, xReboundsAgainst: 2.12, xFreezeAgainst: 6.23, xPlayStoppedAgainst: 1.28, xPlayContinuedInZoneAgainst: 14.28, xPlayContinuedOutsideZoneAgainst: 32.32, flurryAdjustedxGoalsAgainst: 3.71, scoreVenueAdjustedxGoalsAgainst: 3.77, flurryScoreVenueAdjustedxGoalsAgainst: 3.71, shotsOnGoalAgainst: 46, missedShotsAgainst: 14, blockedShotAttemptsAgainst: 11, shotAttemptsAgainst: 71, goalsAgainst: 3, reboundsAgainst: 1, reboundGoalsAgainst: 0, freezeAgainst: 5, playStoppedAgainst: 0, playContinuedInZoneAgainst: 9, playContinuedOutsideZoneAgainst: 42, savedShotsOnGoalAgainst: 43, savedUnblockedShotAttemptsAgainst: 57, penaltiesAgainst: 4, penalityMinutesAgainst: 8, faceOffsWonAgainst: 154, hitsAgainst: 36, takeawaysAgainst: 26, giveawaysAgainst: 20, lowDangerShotsAgainst: 44, mediumDangerShotsAgainst: 13, highDangerShotsAgainst: 3, lowDangerxGoalsAgainst: 1.15, mediumDangerxGoalsAgainst: 1.74, highDangerxGoalsAgainst: 0.88, lowDangerGoalsAgainst: 1, mediumDangerGoalsAgainst: 1, highDangerGoalsAgainst: 1, scoreAdjustedShotsAttemptsAgainst: 71.0, unblockedShotAttemptsAgainst: 60, scoreAdjustedUnblockedShotAttemptsAgainst: 60.0, dZoneGiveawaysAgainst: 17, xGoalsFromxReboundsOfShotsAgainst: 0.49, xGoalsFromActualReboundsOfShotsAgainst: 0.27, reboundxGoalsAgainst: 0.27, totalShotCreditAgainst: 4.0, scoreAdjustedTotalShotCreditAgainst: 4.0, scoreFlurryAdjustedTotalShotCreditAgainst: 3.98

team: WPG, season: 2020, name: WPG, team.1: WPG, position: Team Level, situation: other, games_played: 56, xGoalsPercentage: 0.45, corsiPercentage: 0.49, fenwickPercentage: 0.48, iceTime: 6235, xOnGoalFor: 79.63, xGoalsFor: 18.27, xReboundsFor: 5.58, xFreezeFor: 12.63, xPlayStoppedFor: 2.52, xPlayContinuedInZoneFor: 42.88, xPlayContinuedOutsideZoneFor: 28.12, flurryAdjustedxGoalsFor: 17.02, scoreVenueAdjustedxGoalsFor: 18.27, flurryScoreVenueAdjustedxGoalsFor: 17.02, shotsOnGoalFor: 82, missedShotsFor: 28, blockedShotAttemptsFor: 30, shotAttemptsFor: 140, goalsFor: 25, reboundsFor: 4, reboundGoalsFor: 1, freezeFor: 9, playStoppedFor: 3, playContinuedInZoneFor: 42, playContinuedOutsideZoneFor: 27, savedShotsOnGoalFor: 57, savedUnblockedShotAttemptsFor: 85, penaltiesFor: 4, penalityMinutesFor: 8, faceOffsWonFor: 61, hitsFor: 23, takeawaysFor: 11, giveawaysFor: 15, lowDangerShotsFor: 49, mediumDangerShotsFor: 40, highDangerShotsFor: 21, lowDangerxGoalsFor: 2.13, mediumDangerxGoalsFor: 4.61, highDangerxGoalsFor: 11.53, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 7, highDangerGoalsFor: 15, scoreAdjustedShotsAttemptsFor: 140.0, unblockedShotAttemptsFor: 110, scoreAdjustedUnblockedShotAttemptsFor: 110.0, dZoneGiveawaysFor: 11, xGoalsFromxReboundsOfShotsFor: 1.61, xGoalsFromActualReboundsOfShotsFor: 1.8, reboundxGoalsFor: 1.8, totalShotCreditFor: 18.09, scoreAdjustedTotalShotCreditFor: 18.09, scoreFlurryAdjustedTotalShotCreditFor: 17.35, xOnGoalAgainst: 88.07, xGoalsAgainst: 22.21, xReboundsAgainst: 6.77, xFreezeAgainst: 13.81, xPlayStoppedAgainst: 2.68, xPlayContinuedInZoneAgainst: 45.46, xPlayContinuedOutsideZoneAgainst: 27.07, flurryAdjustedxGoalsAgainst: 20.68, scoreVenueAdjustedxGoalsAgainst: 22.21, flurryScoreVenueAdjustedxGoalsAgainst: 20.68, shotsOnGoalAgainst: 91, missedShotsAgainst: 27, blockedShotAttemptsAgainst: 29, shotAttemptsAgainst: 147, goalsAgainst: 22, reboundsAgainst: 9, reboundGoalsAgainst: 1, freezeAgainst: 13, playStoppedAgainst: 3, playContinuedInZoneAgainst: 39, playContinuedOutsideZoneAgainst: 32, savedShotsOnGoalAgainst: 69, savedUnblockedShotAttemptsAgainst: 96, penaltiesAgainst: 1, penalityMinutesAgainst: 2, faceOffsWonAgainst: 65, hitsAgainst: 26, takeawaysAgainst: 17, giveawaysAgainst: 20, lowDangerShotsAgainst: 46, mediumDangerShotsAgainst: 48, highDangerShotsAgainst: 24, lowDangerxGoalsAgainst: 1.69, mediumDangerxGoalsAgainst: 6.14, highDangerxGoalsAgainst: 14.39, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 11, highDangerGoalsAgainst: 11, scoreAdjustedShotsAttemptsAgainst: 147.0, unblockedShotAttemptsAgainst: 118, scoreAdjustedUnblockedShotAttemptsAgainst: 118.0, dZoneGiveawaysAgainst: 18, xGoalsFromxReboundsOfShotsAgainst: 1.84, xGoalsFromActualReboundsOfShotsAgainst: 2.9, reboundxGoalsAgainst: 3.37, totalShotCreditAgainst: 20.69, scoreAdjustedTotalShotCreditAgainst: 20.69, scoreFlurryAdjustedTotalShotCreditAgainst: 20.1

